GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,SMSAA,COUNTY,COUNTYA,CTY_SUBA,PLACEA,TRACTA,SCSAA,URB_AREAA,CDA,AIANHHA,ZIPA,AREANAME,DSN001,DSN002
"G2100810","1980","3","6","Kentucky","21",,"Grant","081",,,,,,,,,"GRANT COUNTY",3600,403
"G2100830","1980","3","6","Kentucky","21",,"Graves","083",,,,,,,,,"GRAVES COUNTY",9164,800
"G2100850","1980","3","6","Kentucky","21",,"Grayson","085",,,,,,,,,"GRAYSON COUNTY",5147,657
"G2100870","1980","3","6","Kentucky","21",,"Green","087",,,,,,,,,"GREEN COUNTY",3229,323
"G2100890","1980","3","6","Kentucky","21","3400","Greenup","089",,,,,,,,,"GREENUP COUNTY",10601,871
"G2100910","1980","3","6","Kentucky","21",,"Hancock","091",,,,,,,,,"HANCOCK COUNTY",2154,138
"G2100930","1980","3","6","Kentucky","21",,"Hardin","093",,,,,,,,,"HARDIN COUNTY",20989,1347
"G2100950","1980","3","6","Kentucky","21",,"Harlan","095",,,,,,,,,"HARLAN COUNTY",10952,1786
"G2100970","1980","3","6","Kentucky","21",,"Harrison","097",,,,,,,,,"HARRISON COUNTY",4396,489
"G2100990","1980","3","6","Kentucky","21",,"Hart","099",,,,,,,,,"HART COUNTY",4106,591
"G2101010","1980","3","6","Kentucky","21","2440","Henderson","101",,,,,,,,,"HENDERSON COUNTY",12073,946
"G2101030","1980","3","6","Kentucky","21",,"Henry","103",,,,,,,,,"HENRY COUNTY",3827,357
"G2101050","1980","3","6","Kentucky","21",,"Hickman","105",,,,,,,,,"HICKMAN COUNTY",1612,233
"G2101070","1980","3","6","Kentucky","21",,"Hopkins","107",,,,,,,,,"HOPKINS COUNTY",13465,919
"G2101090","1980","3","6","Kentucky","21",,"Jackson","109",,,,,,,,,"JACKSON COUNTY",2965,732
"G2101110","1980","3","6","Kentucky","21","4520","Jefferson","111",,,,,,,,,"JEFFERSON COUNTY",206508,16940
"G2101130","1980","3","6","Kentucky","21","4280","Jessamine","113",,,,,,,,,"JESSAMINE COUNTY",6885,664
"G2101150","1980","3","6","Kentucky","21",,"Johnson","115",,,,,,,,,"JOHNSON COUNTY",6357,813
"G2101170","1980","3","6","Kentucky","21","1640","Kenton","117",,,,"21",,,,,"KENTON COUNTY",40074,2952
"G2101190","1980","3","6","Kentucky","21",,"Knott","119",,,,,,,,,"KNOTT COUNTY",4000,912
"G2101210","1980","3","6","Kentucky","21",,"Knox","121",,,,,,,,,"KNOX COUNTY",7252,1597
"G2101230","1980","3","6","Kentucky","21",,"Larue","123",,,,,,,,,"LARUE COUNTY",3425,443
"G2101250","1980","3","6","Kentucky","21",,"Laurel","125",,,,,,,,,"LAUREL COUNTY",10340,1352
"G2101270","1980","3","6","Kentucky","21",,"Lawrence","127",,,,,,,,,"LAWRENCE COUNTY",3657,560
"G2101290","1980","3","6","Kentucky","21",,"Lee","129",,,,,,,,,"LEE COUNTY",2049,352
"G2101310","1980","3","6","Kentucky","21",,"Leslie","131",,,,,,,,,"LESLIE COUNTY",3299,929
"G2101330","1980","3","6","Kentucky","21",,"Letcher","133",,,,,,,,,"LETCHER COUNTY",7921,1237
"G2101350","1980","3","6","Kentucky","21",,"Lewis","135",,,,,,,,,"LEWIS COUNTY",3634,605
"G2101370","1980","3","6","Kentucky","21",,"Lincoln","137",,,,,,,,,"LINCOLN COUNTY",4943,823
"G2101390","1980","3","6","Kentucky","21",,"Livingston","139",,,,,,,,,"LIVINGSTON COUNTY",2849,137
"G2101410","1980","3","6","Kentucky","21",,"Logan","141",,,,,,,,,"LOGAN COUNTY",6244,730
"G2101430","1980","3","6","Kentucky","21",,"Lyon","143",,,,,,,,,"LYON COUNTY",1901,133
"G2101450","1980","3","6","Kentucky","21",,"McCracken","145",,,,,,,,,"MCCRACKEN COUNTY",19316,1629
"G2101470","1980","3","6","Kentucky","21",,"McCreary","147",,,,,,,,,"MCCREARY COUNTY",3438,812
"G2101490","1980","3","6","Kentucky","21",,"McLean","149",,,,,,,,,"MCLEAN COUNTY",2994,261
"G2101510","1980","3","6","Kentucky","21",,"Madison","151",,,,,,,,,"MADISON COUNTY",13941,1391
"G2101530","1980","3","6","Kentucky","21",,"Magoffin","153",,,,,,,,,"MAGOFFIN COUNTY",2954,718
"G2101550","1980","3","6","Kentucky","21",,"Marion","155",,,,,,,,,"MARION COUNTY",4205,687
"G2101570","1980","3","6","Kentucky","21",,"Marshall","157",,,,,,,,,"MARSHALL COUNTY",7839,442
"G2101590","1980","3","6","Kentucky","21",,"Martin","159",,,,,,,,,"MARTIN COUNTY",3118,495
"G2101610","1980","3","6","Kentucky","21",,"Mason","161",,,,,,,,,"MASON COUNTY",5272,468
"G2101630","1980","3","6","Kentucky","21",,"Meade","163",,,,,,,,,"MEADE COUNTY",6200,371
"G2101650","1980","3","6","Kentucky","21",,"Menifee","165",,,,,,,,,"MENIFEE COUNTY",1373,210
"G2101670","1980","3","6","Kentucky","21",,"Mercer","167",,,,,,,,,"MERCER COUNTY",5791,516
"G2101690","1980","3","6","Kentucky","21",,"Metcalfe","169",,,,,,,,,"METCALFE COUNTY",2293,373
"G2101710","1980","3","6","Kentucky","21",,"Monroe","171",,,,,,,,,"MONROE COUNTY",2826,532
"G2101730","1980","3","6","Kentucky","21",,"Montgomery","173",,,,,,,,,"MONTGOMERY COUNTY",5651,646
"G2101750","1980","3","6","Kentucky","21",,"Morgan","175",,,,,,,,,"MORGAN COUNTY",3074,730
"G2101770","1980","3","6","Kentucky","21",,"Muhlenberg","177",,,,,,,,,"MUHLENBERG COUNTY",8655,849
"G2101790","1980","3","6","Kentucky","21",,"Nelson","179",,,,,,,,,"NELSON COUNTY",7260,583
"G2101810","1980","3","6","Kentucky","21",,"Nicholas","181",,,,,,,,,"NICHOLAS COUNTY",2024,298
"G2101830","1980","3","6","Kentucky","21",,"Ohio","183",,,,,,,,,"OHIO COUNTY",5913,637
"G2101850","1980","3","6","Kentucky","21","4520","Oldham","185",,,,,,,,,"OLDHAM COUNTY",6857,333
"G2101870","1980","3","6","Kentucky","21",,"Owen","187",,,,,,,,,"OWEN COUNTY",2587,366
"G2101890","1980","3","6","Kentucky","21",,"Owsley","189",,,,,,,,,"OWSLEY COUNTY",1220,398
"G2101910","1980","3","6","Kentucky","21",,"Pendleton","191",,,,,,,,,"PENDLETON COUNTY",3211,327
"G2101930","1980","3","6","Kentucky","21",,"Perry","193",,,,,,,,,"PERRY COUNTY",8233,1441
"G2101950","1980","3","6","Kentucky","21",,"Pike","195",,,,,,,,,"PIKE COUNTY",21214,2087
"G2101970","1980","3","6","Kentucky","21",,"Powell","197",,,,,,,,,"POWELL COUNTY",2539,404
"G2101990","1980","3","6","Kentucky","21",,"Pulaski","199",,,,,,,,,"PULASKI COUNTY",13133,1728
"G2102010","1980","3","6","Kentucky","21",,"Robertson","201",,,,,,,,,"ROBERTSON COUNTY",627,90
"G2102030","1980","3","6","Kentucky","21",,"Rockcastle","203",,,,,,,,,"ROCKCASTLE COUNTY",3430,703
"G2102050","1980","3","6","Kentucky","21",,"Rowan","205",,,,,,,,,"ROWAN COUNTY",4672,547
"G2102070","1980","3","6","Kentucky","21",,"Russell","207",,,,,,,,,"RUSSELL COUNTY",3425,551
"G2102090","1980","3","6","Kentucky","21","4280","Scott","209",,,,,,,,,"SCOTT COUNTY",6115,526
"G2102110","1980","3","6","Kentucky","21",,"Shelby","211",,,,,,,,,"SHELBY COUNTY",6672,516
"G2102130","1980","3","6","Kentucky","21",,"Simpson","213",,,,,,,,,"SIMPSON COUNTY",4369,360
"G2102150","1980","3","6","Kentucky","21",,"Spencer","215",,,,,,,,,"SPENCER COUNTY",1651,160
"G2102170","1980","3","6","Kentucky","21",,"Taylor","217",,,,,,,,,"TAYLOR COUNTY",6004,549
"G2102190","1980","3","6","Kentucky","21",,"Todd","219",,,,,,,,,"TODD COUNTY",2866,387
"G2102210","1980","3","6","Kentucky","21",,"Trigg","221",,,,,,,,,"TRIGG COUNTY",2627,217
"G2102230","1980","3","6","Kentucky","21",,"Trimble","223",,,,,,,,,"TRIMBLE COUNTY",1793,172
"G2102250","1980","3","6","Kentucky","21",,"Union","225",,,,,,,,,"UNION COUNTY",4388,339
"G2102270","1980","3","6","Kentucky","21",,"Warren","227",,,,,,,,,"WARREN COUNTY",20041,1350
"G2102290","1980","3","6","Kentucky","21",,"Washington","229",,,,,,,,,"WASHINGTON COUNTY",2593,352
"G2102310","1980","3","6","Kentucky","21",,"Wayne","231",,,,,,,,,"WAYNE COUNTY",4459,892
"G2102330","1980","3","6","Kentucky","21",,"Webster","233",,,,,,,,,"WEBSTER COUNTY",4272,371
"G2102350","1980","3","6","Kentucky","21",,"Whitley","235",,,,,,,,,"WHITLEY COUNTY",8931,1411
"G2102370","1980","3","6","Kentucky","21",,"Wolfe","237",,,,,,,,,"WOLFE COUNTY",1609,489
"G2102390","1980","3","6","Kentucky","21","4280","Woodford","239",,,,,,,,,"WOODFORD COUNTY",4951,392
"G2200010","1980","3","7","Louisiana","22",,"Acadia","001",,,,,,,,,"ACADIA PARISH",12140,1800
"G2200030","1980","3","7","Louisiana","22",,"Allen","003",,,,,,,,,"ALLEN PARISH",4266,752
"G2200050","1980","3","7","Louisiana","22","0760","Ascension","005",,,,,,,,,"ASCENSION PARISH",10470,961
"G2200070","1980","3","7","Louisiana","22",,"Assumption","007",,,,,,,,,"ASSUMPTION PARISH",4407,513
"G2200090","1980","3","7","Louisiana","22",,"Avoyelles","009",,,,,,,,,"AVOYELLES PARISH",9674,2100
"G2200110","1980","3","7","Louisiana","22",,"Beauregard","011",,,,,,,,,"BEAUREGARD PARISH",7238,725
"G2200130","1980","3","7","Louisiana","22",,"Bienville","013",,,,,,,,,"BIENVILLE PARISH",3562,640
"G2200150","1980","3","7","Louisiana","22","7680","Bossier","015",,,,,,,,,"BOSSIER PARISH",20702,1379
"G2200170","1980","3","7","Louisiana","22","7680","Caddo","017",,,,,,,,,"CADDO PARISH",66030,5797
"G2200190","1980","3","7","Louisiana","22","3960","Calcasieu","019",,,,,,,,,"CALCASIEU PARISH",41361,2901
"G2200210","1980","3","7","Louisiana","22",,"Caldwell","021",,,,,,,,,"CALDWELL PARISH",1244,120
"G2200230","1980","3","7","Louisiana","22",,"Cameron","023",,,,,,,,,"CAMERON PARISH",2076,123
"G2200250","1980","3","7","Louisiana","22",,"Catahoula","025",,,,,,,,,"CATAHOULA PARISH",2844,501
"G2200270","1980","3","7","Louisiana","22",,"Claiborne","027",,,,,,,,,"CLAIBORNE PARISH",4286,710
"G2200290","1980","3","7","Louisiana","22",,"Concordia","029",,,,,,,,,"CONCORDIA PARISH",5258,949
"G2200310","1980","3","7","Louisiana","22",,"De Soto","031",,,,,,,,,"DE SOTO PARISH",5215,1164
"G2200330","1980","3","7","Louisiana","22","0760","East Baton Rouge","033",,,,,,,,,"EAST BATON ROUGE PARISH",96794,6027
"G2200350","1980","3","7","Louisiana","22",,"East Carroll","035",,,,,,,,,"EAST CARROLL PARISH",1716,816
"G2200370","1980","3","7","Louisiana","22",,"East Feliciana","037",,,,,,,,,"EAST FELICIANA PARISH",3259,447
"G2200390","1980","3","7","Louisiana","22",,"Evangeline","039",,,,,,,,,"EVANGELINE PARISH",6707,1762
"G2200410","1980","3","7","Louisiana","22",,"Franklin","041",,,,,,,,,"FRANKLIN PARISH",5451,1447
"G2200430","1980","3","7","Louisiana","22","0220","Grant","043",,,,,,,,,"GRANT PARISH",3728,637
"G2200450","1980","3","7","Louisiana","22",,"Iberia","045",,,,,,,,,"IBERIA PARISH",14168,1397
"G2200470","1980","3","7","Louisiana","22",,"Iberville","047",,,,,,,,,"IBERVILLE PARISH",5586,931
"G2200490","1980","3","7","Louisiana","22",,"Jackson","049",,,,,,,,,"JACKSON PARISH",3426,449
"G2200510","1980","3","7","Louisiana","22","5560","Jefferson","051",,,,,,,,,"JEFFERSON PARISH",121437,6209
"G2200530","1980","3","7","Louisiana","22",,"Jefferson Davis","053",,,,,,,,,"JEFFERSON DAVIS PARISH",7443,838
"G2200550","1980","3","7","Louisiana","22","3880","Lafayette","055",,,,,,,,,"LAFAYETTE PARISH",37165,2374
"G2200570","1980","3","7","Louisiana","22",,"Lafourche","057",,,,,,,,,"LAFOURCHE PARISH",16960,1089
"G2200590","1980","3","7","Louisiana","22",,"La Salle","059",,,,,,,,,"LA SALLE PARISH",3826,572
"G2200610","1980","3","7","Louisiana","22",,"Lincoln","061",,,,,,,,,"LINCOLN PARISH",8870,870
"G2200630","1980","3","7","Louisiana","22","0760","Livingston","063",,,,,,,,,"LIVINGSTON PARISH",14252,1088
"G2200650","1980","3","7","Louisiana","22",,"Madison","065",,,,,,,,,"MADISON PARISH",3211,908
"G2200670","1980","3","7","Louisiana","22",,"Morehouse","067",,,,,,,,,"MOREHOUSE PARISH",6987,1672
"G2200690","1980","3","7","Louisiana","22",,"Natchitoches","069",,,,,,,,,"NATCHITOCHES PARISH",8233,1536
"G2200710","1980","3","7","Louisiana","22","5560","Orleans","071",,,,,,,,,"ORLEANS PARISH",152547,22563
"G2200730","1980","3","7","Louisiana","22","5200","Ouachita","073",,,,,,,,,"OUACHITA PARISH",35675,4231
"G2200750","1980","3","7","Louisiana","22",,"Plaquemines","075",,,,,,,,,"PLAQUEMINES PARISH",6195,432
"G2200770","1980","3","7","Louisiana","22",,"Pointe Coupee","077",,,,,,,,,"POINTE COUPEE PARISH",4485,872
"G2200790","1980","3","7","Louisiana","22","0220","Rapides","079",,,,,,,,,"RAPIDES PARISH",34627,3997
"G2200810","1980","3","7","Louisiana","22",,"Red River","081",,,,,,,,,"RED RIVER PARISH",2282,488
"G2200830","1980","3","7","Louisiana","22",,"Richland","083",,,,,,,,,"RICHLAND PARISH",4735,1111
"G2200850","1980","3","7","Louisiana","22",,"Sabine","085",,,,,,,,,"SABINE PARISH",4507,803
"G2200870","1980","3","7","Louisiana","22","5560","St Bernard","087",,,,,,,,,"ST. BERNARD PARISH",16169,1053
"G2200890","1980","3","7","Louisiana","22",,"St Charles","089",,,,,,,,,"ST. CHARLES PARISH",7766,568
"G2200910","1980","3","7","Louisiana","22",,"St Helena","091",,,,,,,,,"ST. HELENA PARISH",1987,296
"G2200930","1980","3","7","Louisiana","22",,"St James","093",,,,,,,,,"ST. JAMES PARISH",3998,414
"G2200950","1980","3","7","Louisiana","22",,"St John The Baptist","095",,,,,,,,,"ST. JOHN THE BAPTIST PARISH",6424,484
"G2200970","1980","3","7","Louisiana","22",,"St Landry","097",,,,,,,,,"ST. LANDRY PARISH",16151,3390
"G2200990","1980","3","7","Louisiana","22",,"St Martin","099",,,,,,,,,"ST. MARTIN PARISH",8055,1341
"G2201010","1980","3","7","Louisiana","22",,"St Mary","101",,,,,,,,,"ST. MARY PARISH",13541,1129
"G2201030","1980","3","7","Louisiana","22","5560","St Tammany","103",,,,,,,,,"ST. TAMMANY PARISH",27081,1727
"G2201050","1980","3","7","Louisiana","22",,"Tangipahoa","105",,,,,,,,,"TANGIPAHOA PARISH",16838,2728
"G2201070","1980","3","7","Louisiana","22",,"Tensas","107",,,,,,,,,"TENSAS PARISH",1939,641
"G2201090","1980","3","7","Louisiana","22",,"Terrebonne","109",,,,,,,,,"TERREBONNE PARISH",20599,1212
"G2201110","1980","3","7","Louisiana","22",,"Union","111",,,,,,,,,"UNION PARISH",4209,674
"G2201130","1980","3","7","Louisiana","22",,"Vermilion","113",,,,,,,,,"VERMILION PARISH",12142,1361
"G2201150","1980","3","7","Louisiana","22",,"Vernon","115",,,,,,,,,"VERNON PARISH",12526,1045
"G2201170","1980","3","7","Louisiana","22",,"Washington","117",,,,,,,,,"WASHINGTON PARISH",9889,1589
"G2201190","1980","3","7","Louisiana","22","7680","Webster","119",,,,,,,,,"WEBSTER PARISH",11048,1329
"G2201210","1980","3","7","Louisiana","22","0760","West Baton Rouge","121",,,,,,,,,"WEST BATON ROUGE PARISH",3755,276
"G2201230","1980","3","7","Louisiana","22",,"West Carroll","123",,,,,,,,,"WEST CARROLL PARISH",2783,511
"G2201250","1980","3","7","Louisiana","22",,"West Feliciana","125",,,,,,,,,"WEST FELICIANA PARISH",1562,313
"G2201270","1980","3","7","Louisiana","22",,"Winn","127",,,,,,,,,"WINN PARISH",4131,713
"G2300010","1980","1","1","Maine","23",,"Androscoggin","001",,,,,,,,,"ANDROSCOGGIN COUNTY",27769,3033
"G2300030","1980","1","1","Maine","23",,"Aroostook","003",,,,,,,,,"AROOSTOOK COUNTY",24369,3248
"G2300050","1980","1","1","Maine","23",,"Cumberland","005",,,,,,,,,"CUMBERLAND COUNTY",63663,5304
"G2300070","1980","1","1","Maine","23",,"Franklin","007",,,,,,,,,"FRANKLIN COUNTY",7698,731
"G2300090","1980","1","1","Maine","23",,"Hancock","009",,,,,,,,,"HANCOCK COUNTY",12364,1191
"G2300110","1980","1","1","Maine","23",,"Kennebec","011",,,,,,,,,"KENNEBEC COUNTY",30936,3049
"G2300130","1980","1","1","Maine","23",,"Knox","013",,,,,,,,,"KNOX COUNTY",9765,1131
"G2300150","1980","1","1","Maine","23",,"Lincoln","015",,,,,,,,,"LINCOLN COUNTY",7155,567
"G2300170","1980","1","1","Maine","23",,"Oxford","017",,,,,,,,,"OXFORD COUNTY",14150,1485
"G2300190","1980","1","1","Maine","23",,"Penobscot","019",,,,,,,,,"PENOBSCOT COUNTY",38272,3632
"G2300210","1980","1","1","Maine","23",,"Piscataquis","021",,,,,,,,,"PISCATAQUIS COUNTY",5325,485
"G2300230","1980","1","1","Maine","23",,"Sagadahoc","023",,,,,,,,,"SAGADAHOC COUNTY",8113,686
"G2300250","1980","1","1","Maine","23",,"Somerset","025",,,,,,,,,"SOMERSET COUNTY",12575,1426
"G2300270","1980","1","1","Maine","23",,"Waldo","027",,,,,,,,,"WALDO COUNTY",8071,1023
"G2300290","1980","1","1","Maine","23",,"Washington","029",,,,,,,,,"WASHINGTON COUNTY",9473,1290
"G2300310","1980","1","1","Maine","23",,"York","031",,,,,,,,,"YORK COUNTY",39545,2795
"G2400010","1980","3","5","Maryland","24","1900","Allegany","001",,,,,,,,,"ALLEGANY COUNTY",25115,1745
"G2400030","1980","3","5","Maryland","24","0720","Anne Arundel","003",,,,,,,,,"ANNE ARUNDEL COUNTY",105224,4428
"G2400050","1980","3","5","Maryland","24","0720","Baltimore","005",,,,,,,,,"BALTIMORE COUNTY",205316,7767
"G2400090","1980","3","5","Maryland","24",,"Calvert","009",,,,,,,,,"CALVERT COUNTY",9284,624
"G2400110","1980","3","5","Maryland","24",,"Caroline","011",,,,,,,,,"CAROLINE COUNTY",6551,608
"G2400130","1980","3","5","Maryland","24","0720","Carroll","013",,,,,,,,,"CARROLL COUNTY",26323,1135
"G2400150","1980","3","5","Maryland","24","9160","Cecil","015",,,,"77",,,,,"CECIL COUNTY",15991,1002
"G2400170","1980","3","5","Maryland","24","8840","Charles","017",,,,,,,,,"CHARLES COUNTY",18454,1058
"G2400190","1980","3","5","Maryland","24",,"Dorchester","019",,,,,,,,,"DORCHESTER COUNTY",9045,935
"G2400210","1980","3","5","Maryland","24",,"Frederick","021",,,,,,,,,"FREDERICK COUNTY",32460,1145
"G2400230","1980","3","5","Maryland","24",,"Garrett","023",,,,,,,,,"GARRETT COUNTY",7283,617
"G2400250","1980","3","5","Maryland","24","0720","Harford","025",,,,,,,,,"HARFORD COUNTY",39477,2106
"G2400270","1980","3","5","Maryland","24","0720","Howard","027",,,,,,,,,"HOWARD COUNTY",35806,785
"G2400290","1980","3","5","Maryland","24",,"Kent","029",,,,,,,,,"KENT COUNTY",5125,321
"G2400310","1980","3","5","Maryland","24","8840","Montgomery","031",,,,,,,,,"MONTGOMERY COUNTY",180876,4772
"G2400330","1980","3","5","Maryland","24","8840","Prince Georges","033",,,,,,,,,"PRINCE GEORGE'S COUNTY",194394,7888
"G2400350","1980","3","5","Maryland","24",,"Queen Anne's","035",,,,,,,,,"QUEEN ANNE'S COUNTY",7334,514
"G2400370","1980","3","5","Maryland","24",,"St Mary's","037",,,,,,,,,"ST. MARY'S COUNTY",16033,1010
"G2400390","1980","3","5","Maryland","24",,"Somerset","039",,,,,,,,,"SOMERSET COUNTY",5373,670
"G2400410","1980","3","5","Maryland","24",,"Talbot","041",,,,,,,,,"TALBOT COUNTY",8330,467
"G2400430","1980","3","5","Maryland","24","3180","Washington","043",,,,,,,,,"WASHINGTON COUNTY",34711,1455
"G2400450","1980","3","5","Maryland","24",,"Wicomico","045",,,,,,,,,"WICOMICO COUNTY",19075,1449
"G2400470","1980","3","5","Maryland","24",,"Worcester","047",,,,,,,,,"WORCESTER COUNTY",9571,598
"G2405100","1980","3","5","Maryland","24","0720","Baltimore City","510",,,,,,,,,"BALTIMORE CITY",203433,41038
"G2500010","1980","1","1","Massachusetts","25",,"Barnstable","001",,,,,,,,,"BARNSTABLE COUNTY",48966,3807
"G2500030","1980","1","1","Massachusetts","25",,"Berkshire","003",,,,,,,,,"BERKSHIRE COUNTY",42183,4442
"G2500050","1980","1","1","Massachusetts","25",,"Bristol","005",,,,,,,,,"BRISTOL COUNTY",128445,18083
"G2500070","1980","1","1","Massachusetts","25",,"Dukes","007",,,,,,,,,"DUKES COUNTY",3149,180
"G2500090","1980","1","1","Massachusetts","25",,"Essex","009",,,,,,,,,"ESSEX COUNTY",176880,17536
"G2500110","1980","1","1","Massachusetts","25",,"Franklin","011",,,,,,,,,"FRANKLIN COUNTY",19076,1855
"G2500130","1980","1","1","Massachusetts","25",,"Hampden","013",,,,,,,,,"HAMPDEN COUNTY",120840,15543
"G2500150","1980","1","1","Massachusetts","25",,"Hampshire","015",,,,,,,,,"HAMPSHIRE COUNTY",35999,2590
"G2500170","1980","1","1","Massachusetts","25",,"Middlesex","017",,,,,,,,,"MIDDLESEX COUNTY",380162,27072
"G2500190","1980","1","1","Massachusetts","25",,"Nantucket","019",,,,,,,,,"NANTUCKET COUNTY",980,40
"G2500210","1980","1","1","Massachusetts","25",,"Norfolk","021",,,,,,,,,"NORFOLK COUNTY",169068,10155
"G2500230","1980","1","1","Massachusetts","25",,"Plymouth","023",,,,,,,,,"PLYMOUTH COUNTY",103384,10479
"G2500250","1980","1","1","Massachusetts","25",,"Suffolk","025",,,,,,,,,"SUFFOLK COUNTY",184085,29951
"G2500270","1980","1","1","Massachusetts","25",,"Worcester","027",,,,,,,,,"WORCESTER COUNTY",182232,17446
"G2600010","1980","2","3","Michigan","26",,"Alcona","001",,,,,,,,,"ALCONA COUNTY",3079,286
"G2600030","1980","2","3","Michigan","26",,"Alger","003",,,,,,,,,"ALGER COUNTY",2799,233
"G2600050","1980","2","3","Michigan","26",,"Allegan","005",,,,,,,,,"ALLEGAN COUNTY",22724,1697
"G2600070","1980","2","3","Michigan","26",,"Alpena","007",,,,,,,,,"ALPENA COUNTY",9334,1031
"G2600090","1980","2","3","Michigan","26",,"Antrim","009",,,,,,,,,"ANTRIM COUNTY",4348,291
"G2600110","1980","2","3","Michigan","26",,"Arenac","011",,,,,,,,,"ARENAC COUNTY",4032,504
"G2600130","1980","2","3","Michigan","26",,"Baraga","013",,,,,,,,,"BARAGA COUNTY",2419,289
"G2600150","1980","2","3","Michigan","26","0780","Barry","015",,,,,,,,,"BARRY COUNTY",12491,909
"G2600170","1980","2","3","Michigan","26","0800","Bay","017",,,,,,,,,"BAY COUNTY",33270,3300
"G2600190","1980","2","3","Michigan","26",,"Benzie","019",,,,,,,,,"BENZIE COUNTY",3220,253
"G2600210","1980","2","3","Michigan","26","0870","Berrien","021",,,,,,,,,"BERRIEN COUNTY",48325,6055
"G2600230","1980","2","3","Michigan","26",,"Branch","023",,,,,,,,,"BRANCH COUNTY",11397,911
"G2600250","1980","2","3","Michigan","26","0780","Calhoun","025",,,,,,,,,"CALHOUN COUNTY",40392,4218
"G2600270","1980","2","3","Michigan","26",,"Cass","027",,,,,,,,,"CASS COUNTY",13877,1348
"G2600290","1980","2","3","Michigan","26",,"Charlevoix","029",,,,,,,,,"CHARLEVOIX COUNTY",6060,411
"G2600310","1980","2","3","Michigan","26",,"Cheboygan","031",,,,,,,,,"CHEBOYGAN COUNTY",6206,515
"G2600330","1980","2","3","Michigan","26",,"Chippewa","033",,,,,,,,,"CHIPPEWA COUNTY",8150,1006
"G2600350","1980","2","3","Michigan","26",,"Clare","035",,,,,,,,,"CLARE COUNTY",6668,824
"G2600370","1980","2","3","Michigan","26","4040","Clinton","037",,,,,,,,,"CLINTON COUNTY",15396,790
"G2600390","1980","2","3","Michigan","26",,"Crawford","039",,,,,,,,,"CRAWFORD COUNTY",2427,215
"G2600410","1980","2","3","Michigan","26",,"Delta","041",,,,,,,,,"DELTA COUNTY",11493,983
"G2600430","1980","2","3","Michigan","26",,"Dickinson","043",,,,,,,,,"DICKINSON COUNTY",8029,587
"G2600450","1980","2","3","Michigan","26","4040","Eaton","045",,,,,,,,,"EATON COUNTY",25440,1296
"G2600470","1980","2","3","Michigan","26",,"Emmet","047",,,,,,,,,"EMMET COUNTY",6774,414
"G2600490","1980","2","3","Michigan","26","2640","Genesee","049",,,,,,,,,"GENESEE COUNTY",119467,13653
"G2600510","1980","2","3","Michigan","26",,"Gladwin","051",,,,,,,,,"GLADWIN COUNTY",5582,763
"G2600530","1980","2","3","Michigan","26",,"Gogebic","053",,,,,,,,,"GOGEBIC COUNTY",6406,674
"G2600550","1980","2","3","Michigan","26",,"Grand Traverse","055",,,,,,,,,"GRAND TRAVERSE COUNTY",15541,1018
"G2600570","1980","2","3","Michigan","26",,"Gratiot","057",,,,,,,,,"GRATIOT COUNTY",11184,1016
"G2600590","1980","2","3","Michigan","26",,"Hillsdale","059",,,,,,,,,"HILLSDALE COUNTY",11217,946
"G2600610","1980","2","3","Michigan","26",,"Houghton","061",,,,,,,,,"HOUGHTON COUNTY",10972,1263
