GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,CTY_SUBA,PLACEA,TRACTA,TRBL_CTA,BLCK_GRPA,TRBL_BGA,C_CITYA,AIANHHA,RES_ONLYA,TRUSTA,TRBL_SUBA,ANRCA,MSA_CMSAA,PMSAA,NECMAA,URB_AREAA,CD106A,CD108A,CD109A,ZIP3A,ZCTAA,NAME,HV5001,HV5002,HV5003,HV5004
"G0501210","2000","3","7","Arkansas","05","Randolph","121",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Randolph County",2319,6530,2141,7205
"G0501230","2000","3","7","Arkansas","05","St Francis","123",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"St. Francis County",4124,10881,4055,10269
"G0501250","2000","3","7","Arkansas","05","Saline","125",,,,,,,,,,,,,"4400","9999","9999",,,,,,,"Saline County",11121,30475,10111,31822
"G0501270","2000","3","7","Arkansas","05","Scott","127",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Scott County",1595,3947,1334,4120
"G0501290","2000","3","7","Arkansas","05","Searcy","129",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Searcy County",998,3131,882,3250
"G0501310","2000","3","7","Arkansas","05","Sebastian","131",,,,,,,,,,,,,"2720","9999","9999",,,,,,,"Sebastian County",15259,40799,14584,44429
"G0501330","2000","3","7","Arkansas","05","Sevier","133",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Sevier County",2284,5568,2166,5739
"G0501350","2000","3","7","Arkansas","05","Sharp","135",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Sharp County",1912,6361,1811,7035
"G0501370","2000","3","7","Arkansas","05","Stone","137",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Stone County",1305,4374,1252,4568
"G0501390","2000","3","7","Arkansas","05","Union","139",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Union County",6112,15600,5701,18216
"G0501410","2000","3","7","Arkansas","05","Van Buren","141",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Van Buren County",1857,6111,1638,6586
"G0501430","2000","3","7","Arkansas","05","Washington","143",,,,,,,,,,,,,"2580","9999","9999",,,,,,,"Washington County",20062,58820,19443,59390
"G0501450","2000","3","7","Arkansas","05","White","145",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"White County",8399,24485,7981,26300
"G0501470","2000","3","7","Arkansas","05","Woodruff","147",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Woodruff County",1154,2990,1109,3488
"G0501490","2000","3","7","Arkansas","05","Yell","149",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Yell County",2906,7640,2565,8028
"G0600010","2000","4","9","California","06","Alameda","001",,,,,,,,,,,,,"7362","5775","9999",,,,,,,"Alameda County",180952,527982,172508,562299
"G0600030","2000","4","9","California","06","Alpine","003",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Alpine County",123,503,152,430
"G0600050","2000","4","9","California","06","Amador","005",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Amador County",3980,15430,3302,12388
"G0600070","2000","4","9","California","06","Butte","007",,,,,,,,,,,,,"1620","9999","9999",,,,,,,"Butte County",25463,74116,23184,80408
"G0600090","2000","4","9","California","06","Calaveras","009",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Calaveras County",4891,15293,4310,16060
"G0600110","2000","4","9","California","06","Colusa","011",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Colusa County",3028,6544,2917,6315
"G0600130","2000","4","9","California","06","Contra Costa","013",,,,,,,,,,,,,"7362","5775","9999",,,,,,,"Contra Costa County",128639,333730,122367,364080
"G0600150","2000","4","9","California","06","Del Norte","015",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Del Norte County",3607,11625,3294,8981
"G0600170","2000","4","9","California","06","El Dorado","017",,,,,,,,,,,,,"6922","6920","9999",,,,,,,"El Dorado County",20948,56812,19740,58799
"G0600190","2000","4","9","California","06","Fresno","019",,,,,,,,,,,,,"2840","9999","9999",,,,,,,"Fresno County",130913,268251,124665,275578
"G0600210","2000","4","9","California","06","Glenn","021",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Glenn County",4305,9125,3786,9237
"G0600230","2000","4","9","California","06","Humboldt","023",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Humboldt County",15069,47427,14142,49880
"G0600250","2000","4","9","California","06","Imperial","025",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Imperial County",23318,51273,21401,46369
"G0600270","2000","4","9","California","06","Inyo","027",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Inyo County",2257,6555,2132,7001
"G0600290","2000","4","9","California","06","Kern","029",,,,,,,,,,,,,"0680","9999","9999",,,,,,,"Kern County",108588,230254,102182,220621
"G0600310","2000","4","9","California","06","Kings","031",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Kings County",19444,54905,17876,37236
"G0600330","2000","4","9","California","06","Lake","033",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Lake County",7044,21487,6908,22870
"G0600350","2000","4","9","California","06","Lassen","035",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Lassen County",3802,17325,3540,9161
"G0600370","2000","4","9","California","06","Los Angeles","037",,,,,,,,,,,,,"4472","4480","9999",,,,,,,"Los Angeles County",1365288,3328642,1294514,3530894
"G0600390","2000","4","9","California","06","Madera","039",,,,,,,,,,,,,"2840","9999","9999",,,,,,,"Madera County",18696,39889,17625,46899
"G0600410","2000","4","9","California","06","Marin","041",,,,,,,,,,,,,"7362","7360","9999",,,,,,,"Marin County",25826,96520,24182,100761
"G0600430","2000","4","9","California","06","Mariposa","043",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Mariposa County",1855,6829,1943,6503
"G0600450","2000","4","9","California","06","Mendocino","045",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Mendocino County",11272,31574,10651,32768
"G0600470","2000","4","9","California","06","Merced","047",,,,,,,,,,,,,"4940","9999","9999",,,,,,,"Merced County",36830,67627,35583,70514
"G0600490","2000","4","9","California","06","Modoc","049",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Modoc County",1308,3452,1113,3576
"G0600510","2000","4","9","California","06","Mono","051",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Mono County",1508,5586,1391,4368
"G0600530","2000","4","9","California","06","Monterey","053",,,,,,,,,,,,,"7120","9999","9999",,,,,,,"Monterey County",59147,148532,54793,139290
"G0600550","2000","4","9","California","06","Napa","055",,,,,,,,,,,,,"7362","8720","9999",,,,,,,"Napa County",15762,46313,14278,47926
"G0600570","2000","4","9","California","06","Nevada","057",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Nevada County",11214,34389,9894,36536
"G0600590","2000","4","9","California","06","Orange","059",,,,,,,,,,,,,"4472","5945","9999",,,,,,,"Orange County",393931,1019566,373198,1059594
"G0600610","2000","4","9","California","06","Placer","061",,,,,,,,,,,,,"6922","6920","9999",,,,,,,"Placer County",32985,88471,32448,94495
"G0600630","2000","4","9","California","06","Plumas","063",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Plumas County",2417,7983,2307,8117
"G0600650","2000","4","9","California","06","Riverside","065",,,,,,,,,,,,,"4472","6780","9999",,,,,,,"Riverside County",239589,528504,227490,549804
"G0600670","2000","4","9","California","06","Sacramento","067",,,,,,,,,,,,,"6922","6920","9999",,,,,,,"Sacramento County",173248,425299,162979,461973
"G0600690","2000","4","9","California","06","San Benito","069",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"San Benito County",9033,17920,8057,18224
"G0600710","2000","4","9","California","06","San Bernardino","071",,,,,,,,,,,,,"4472","6780","9999",,,,,,,"San Bernardino County",282340,568050,268770,590274
"G0600730","2000","4","9","California","06","San Diego","073",,,,,,,,,,,,,"7320","9999","9999",,,,,,,"San Diego County",368587,1042461,352164,1050621
"G0600750","2000","4","9","California","06","San Francisco","075",,,,,,,,,,,,,"7362","7360","9999",,,,,,,"San Francisco County",58217,336794,53738,327984
"G0600770","2000","4","9","California","06","San Joaquin","077",,,,,,,,,,,,,"8120","9999","9999",,,,,,,"San Joaquin County",89507,191139,84696,198256
"G0600790","2000","4","9","California","06","San Luis Obispo","079",,,,,,,,,,,,,"7460","9999","9999",,,,,,,"San Luis Obispo County",27346,99103,25722,94510
"G0600810","2000","4","9","California","06","San Mateo","081",,,,,,,,,,,,,"7362","7360","9999",,,,,,,"San Mateo County",82828,265922,78583,279828
"G0600830","2000","4","9","California","06","Santa Barbara","083",,,,,,,,,,,,,"7480","9999","9999",,,,,,,"Santa Barbara County",50898,148788,47875,151786
"G0600850","2000","4","9","California","06","Santa Clara","085",,,,,,,,,,,,,"7362","7400","9999",,,,,,,"Santa Clara County",213038,638452,202521,628574
"G0600870","2000","4","9","California","06","Santa Cruz","087",,,,,,,,,,,,,"7362","7485","9999",,,,,,,"Santa Cruz County",31048,96422,29387,98745
"G0600890","2000","4","9","California","06","Shasta","089",,,,,,,,,,,,,"6690","9999","9999",,,,,,,"Shasta County",21775,57466,20837,63178
"G0600910","2000","4","9","California","06","Sierra","091",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Sierra County",449,1337,383,1386
"G0600930","2000","4","9","California","06","Siskiyou","093",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Siskiyou County",5356,16304,5216,17425
"G0600950","2000","4","9","California","06","Solano","095",,,,,,,,,,,,,"7362","8720","9999",,,,,,,"Solano County",57424,141427,54141,141550
"G0600970","2000","4","9","California","06","Sonoma","097",,,,,,,,,,,,,"7362","7500","9999",,,,,,,"Sonoma County",57668,168129,53779,179038
"G0600990","2000","4","9","California","06","Stanislaus","099",,,,,,,,,,,,,"5170","9999","9999",,,,,,,"Stanislaus County",71292,147975,67524,160206
"G0601010","2000","4","9","California","06","Sutter","101",,,,,,,,,,,,,"9340","9999","9999",,,,,,,"Sutter County",11635,27321,11131,28843
"G0601030","2000","4","9","California","06","Tehama","103",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Tehama County",7917,19871,7455,20796
"G0601050","2000","4","9","California","06","Trinity","105",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Trinity County",1610,5059,1368,4985
"G0601070","2000","4","9","California","06","Tulare","107",,,,,,,,,,,,,"8780","9999","9999",,,,,,,"Tulare County",63154,119982,61034,123851
"G0601090","2000","4","9","California","06","Tuolumne","109",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Tuolumne County",5825,22816,5459,20401
"G0601110","2000","4","9","California","06","Ventura","111",,,,,,,,,,,,,"4472","8735","9999",,,,,,,"Ventura County",109761,266067,103838,273531
"G0601130","2000","4","9","California","06","Yolo","113",,,,,,,,,,,,,"6922","9270","9999",,,,,,,"Yolo County",21994,60266,20436,65964
"G0601150","2000","4","9","California","06","Yuba","115",,,,,,,,,,,,,"9340","9999","9999",,,,,,,"Yuba County",9541,20688,9064,20926
"G0800010","2000","4","8","Colorado","08","Adams","001",,,,,,,,,,,,,"2082","2080","9999",,,,,,,"Adams County",53255,131038,50395,129169
"G0800030","2000","4","8","Colorado","08","Alamosa","003",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Alamosa County",2141,5240,1962,5623
"G0800050","2000","4","8","Colorado","08","Arapahoe","005",,,,,,,,,,,,,"2082","2080","9999",,,,,,,"Arapahoe County",66408,173867,63615,184077
"G0800070","2000","4","8","Colorado","08","Archuleta","007",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Archuleta County",1371,3686,1129,3712
"G0800090","2000","4","8","Colorado","08","Baca","009",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Baca County",594,1665,511,1747
"G0800110","2000","4","8","Colorado","08","Bent","011",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Bent County",675,2607,751,1965
"G0800130","2000","4","8","Colorado","08","Boulder","013",,,,,,,,,,,,,"2082","1125","9999",,,,,,,"Boulder County",33666,113228,32897,111497
"G0800150","2000","4","8","Colorado","08","Chaffee","015",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Chaffee County",1645,7037,1535,6025
"G0800170","2000","4","8","Colorado","08","Cheyenne","017",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Cheyenne County",335,785,303,808
"G0800190","2000","4","8","Colorado","08","Clear Creek","019",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Clear Creek County",1094,3780,1012,3436
"G0800210","2000","4","8","Colorado","08","Conejos","021",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Conejos County",1334,2845,1362,2859
"G0800230","2000","4","8","Colorado","08","Costilla","023",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Costilla County",486,1346,434,1397
"G0800250","2000","4","8","Colorado","08","Crowley","025",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Crowley County",551,3180,485,1302
"G0800270","2000","4","8","Colorado","08","Custer","027",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Custer County",416,1383,366,1338
"G0800290","2000","4","8","Colorado","08","Delta","029",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Delta County",3456,10492,3190,10696
"G0800310","2000","4","8","Colorado","08","Denver","031",,,,,,,,,,,,,"2082","2080","9999",,,,,,,"Denver County",62477,217489,58283,216387
"G0800330","2000","4","8","Colorado","08","Dolores","033",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Dolores County",225,741,175,703
"G0800350","2000","4","8","Colorado","08","Douglas","035",,,,,,,,,,,,,"2082","2080","9999",,,,,,,"Douglas County",28157,59529,27054,61026
"G0800370","2000","4","8","Colorado","08","Eagle","037",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Eagle County",5006,17751,4762,14140
"G0800390","2000","4","8","Colorado","08","Elbert","039",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Elbert County",3048,6924,2915,6985
"G0800410","2000","4","8","Colorado","08","El Paso","041",,,,,,,,,,,,,"1720","9999","9999",,,,,,,"El Paso County",73160,185947,68980,188842
"G0800430","2000","4","8","Colorado","08","Fremont","043",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Fremont County",4677,21724,4826,14918
"G0800450","2000","4","8","Colorado","08","Garfield","045",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Garfield County",6015,16299,5894,15583
"G0800470","2000","4","8","Colorado","08","Gilpin","047",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Gilpin County",515,2025,492,1725
"G0800490","2000","4","8","Colorado","08","Grand","049",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Grand County",1377,5229,1330,4506
"G0800510","2000","4","8","Colorado","08","Gunnison","051",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Gunnison County",1341,6280,1168,5167
"G0800530","2000","4","8","Colorado","08","Hinsdale","053",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Hinsdale County",75,333,81,301
"G0800550","2000","4","8","Colorado","08","Huerfano","055",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Huerfano County",872,3421,762,2807
"G0800570","2000","4","8","Colorado","08","Jackson","057",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Jackson County",179,609,219,570
"G0800590","2000","4","8","Colorado","08","Jefferson","059",,,,,,,,,,,,,"2082","2080","9999",,,,,,,"Jefferson County",68397,194049,64497,200113
"G0800610","2000","4","8","Colorado","08","Kiowa","061",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Kiowa County",226,588,194,614
"G0800630","2000","4","8","Colorado","08","Kit Carson","063",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Kit Carson County",1153,3102,993,2763
"G0800650","2000","4","8","Colorado","08","Lake","065",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Lake County",1126,3066,979,2641
"G0800670","2000","4","8","Colorado","08","La Plata","067",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"La Plata County",5091,17290,4857,16703
"G0800690","2000","4","8","Colorado","08","Larimer","069",,,,,,,,,,,,,"2670","9999","9999",,,,,,,"Larimer County",30262,95406,29154,96672
"G0800710","2000","4","8","Colorado","08","Las Animas","071",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Las Animas County",1854,5541,1832,5980
"G0800730","2000","4","8","Colorado","08","Lincoln","073",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Lincoln County",723,2712,725,1927
"G0800750","2000","4","8","Colorado","08","Logan","075",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Logan County",2609,8201,2438,7256
"G0800770","2000","4","8","Colorado","08","Mesa","077",,,,,,,,,,,,,"2995","9999","9999",,,,,,,"Mesa County",14965,41932,13996,45362
"G0800790","2000","4","8","Colorado","08","Mineral","079",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Mineral County",91,332,75,333
"G0800810","2000","4","8","Colorado","08","Moffat","081",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Moffat County",1910,4864,1812,4598
"G0800830","2000","4","8","Colorado","08","Montezuma","083",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Montezuma County",3445,8275,3125,8985
"G0800850","2000","4","8","Colorado","08","Montrose","085",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Montrose County",4551,11803,4441,12637
"G0800870","2000","4","8","Colorado","08","Morgan","087",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Morgan County",4074,9415,4171,9511
"G0800890","2000","4","8","Colorado","08","Otero","089",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Otero County",2810,7132,2642,7727
"G0800910","2000","4","8","Colorado","08","Ouray","091",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Ouray County",427,1456,416,1443
"G0800930","2000","4","8","Colorado","08","Park","093",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Park County",1743,5779,1689,5312
"G0800950","2000","4","8","Colorado","08","Phillips","095",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Phillips County",614,1566,598,1702
"G0800970","2000","4","8","Colorado","08","Pitkin","097",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Pitkin County",1276,6657,1179,5760
"G0800990","2000","4","8","Colorado","08","Prowers","099",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Prowers County",2252,5029,2074,5128
"G0801010","2000","4","8","Colorado","08","Pueblo","101",,,,,,,,,,,,,"6560","9999","9999",,,,,,,"Pueblo County",18629,50507,17596,54740
"G0801030","2000","4","8","Colorado","08","Rio Blanco","103",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Rio Blanco County",824,2206,773,2183
"G0801050","2000","4","8","Colorado","08","Rio Grande","105",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Rio Grande County",1853,4329,1646,4585
"G0801070","2000","4","8","Colorado","08","Routt","107",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Routt County",2286,8306,2153,6945
"G0801090","2000","4","8","Colorado","08","Saguache","109",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Saguache County",869,2127,810,2111
"G0801110","2000","4","8","Colorado","08","San Juan","111",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"San Juan County",60,238,49,211
"G0801130","2000","4","8","Colorado","08","San Miguel","113",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"San Miguel County",581,3035,583,2395
"G0801150","2000","4","8","Colorado","08","Sedgwick","115",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Sedgwick County",319,1049,298,1081
"G0801170","2000","4","8","Colorado","08","Summit","117",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Summit County",2131,11520,1964,7933
"G0801190","2000","4","8","Colorado","08","Teller","119",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Teller County",2736,7657,2589,7573
"G0801210","2000","4","8","Colorado","08","Washington","121",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Washington County",680,1804,621,1821
"G0801230","2000","4","8","Colorado","08","Weld","123",,,,,,,,,,,,,"2082","3060","9999",,,,,,,"Weld County",26442,64142,24583,65769
"G0801250","2000","4","8","Colorado","08","Yuma","125",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Yuma County",1387,3412,1403,3639
"G0900010","2000","1","1","Connecticut","09","Fairfield","001",,,,,,,,,,,,,"####","####","5483",,,,,,,"Fairfield County",115389,310579,109951,346648
"G0900030","2000","1","1","Connecticut","09","Hartford","003",,,,,,,,,,,,,"####","9999","3283",,,,,,,"Hartford County",108057,303876,102374,342876
"G0900050","2000","1","1","Connecticut","09","Litchfield","005",,,,,,,,,,,,,"####","####","9999",,,,,,,"Litchfield County",23297,66038,21353,71505
"G0900070","2000","1","1","Connecticut","09","Middlesex","007",,,,,,,,,,,,,"####","####","3283",,,,,,,"Middlesex County",18655,56914,17333,62169
"G0900090","2000","1","1","Connecticut","09","New Haven","009",,,,,,,,,,,,,"####","####","5483",,,,,,,"New Haven County",103505,292374,97725,330404
"G0900110","2000","1","1","Connecticut","09","New London","011",,,,,,,,,,,,,"####","9999","5523",,,,,,,"New London County",31814,95893,31252,100129
"G0900130","2000","1","1","Connecticut","09","Tolland","013",,,,,,,,,,,,,"####","9999","3283",,,,,,,"Tolland County",16209,52369,15272,52514
"G0900150","2000","1","1","Connecticut","09","Windham","015",,,,,,,,,,,,,"####","####","9999",,,,,,,"Windham County",14107,39447,13281,42256
"G1000010","2000","3","5","Delaware","10","Kent","001",,,,,,,,,,,,,"2190","9999","9999",,,,,,,"Kent County",17227,43537,17272,48661
"G1000030","2000","3","5","Delaware","10","New Castle","003",,,,,,,,,,,,,"6162","9160","9999",,,,,,,"New Castle County",64180,178643,60064,197378
"G1000050","2000","3","5","Delaware","10","Sussex","005",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Sussex County",17904,58512,17315,62907
"G1100010","2000","3","5","District Of Columbia","11","District Of Columbia","001",,,,,,,,,,,,,"8872","8840","9999",,,,,,,"District of Columbia",57509,211318,56823,246409
"G1200010","2000","3","5","Florida","12","Alachua","001",,,,,,,,,,,,,"2900","9999","9999",,,,,,,"Alachua County",22395,83517,21367,90676
"G1200030","2000","3","5","Florida","12","Baker","003",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Baker County",3163,8550,2951,7595
"G1200050","2000","3","5","Florida","12","Bay","005",,,,,,,,,,,,,"6015","9999","9999",,,,,,,"Bay County",18270,54854,17374,57719
"G1200070","2000","3","5","Florida","12","Bradford","007",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Bradford County",2984,11644,2696,8764
"G1200090","2000","3","5","Florida","12","Brevard","009",,,,,,,,,,,,,"4900","9999","9999",,,,,,,"Brevard County",53575,179408,50759,192488
"G1200110","2000","3","5","Florida","12","Broward","011",,,,,,,,,,,,,"4992","2680","9999",,,,,,,"Broward County",196005,586606,185456,654951
"G1200130","2000","3","5","Florida","12","Calhoun","013",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Calhoun County",1504,5469,1496,4548
"G1200150","2000","3","5","Florida","12","Charlotte","015",,,,,,,,,,,,,"6580","9999","9999",,,,,,,"Charlotte County",11373,56278,10817,63159
"G1200170","2000","3","5","Florida","12","Citrus","017",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Citrus County",10398,46263,9790,51634
"G1200190","2000","3","5","Florida","12","Clay","019",,,,,,,,,,,,,"3600","9999","9999",,,,,,,"Clay County",20012,49122,19247,52433
